Drug,Solvent,Drug SMILES,Solvent SMILES,Temperature,Solubility_log10,Solubility Unit
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,35.1,-1.239857568,mol/L
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,36.25,-1.147562029,mol/L
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,39.05,-1.102389027,mol/L
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,40,-1.16221035,mol/L
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,44.8,-1.086928626,mol/L
Lovastatin,Butyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCOC(=O)C,50.2,-0.996904446,mol/L
Methyl p-hydroxybenzoate,Butyl Acetate,COC(=O)C1=CC=C(C=C1)O,CCCCOC(=O)C,25,0.063750175,mol/L
Naproxen,Butyl Acetate,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CCCCOC(=O)C,25,-0.740694865,mol/L
p-Hydroxybenzoic acid,Butyl Acetate,C1=CC(=CC=C1C(=O)O)O,CCCCOC(=O)C,25,-0.335989475,mol/L
Salicylamide,Butyl Acetate,C1=CC=C(C(=C1)C(=O)N)O,CCCCOC(=O)C,25,-0.309808852,mol/L
Sulfadiazine,Butyl Acetate,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCOC(=O)C,25,-3.352651266,mol/L
Sulfamethoxypyridazine,Butyl Acetate,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCOC(=O)C,25,-2.175708879,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-21,-0.177882971,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-15.2,-0.100712106,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-9,0.078261174,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-3.9,0.102943639,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-2.4,0.170940718,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,-0.1,0.320661137,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,3.2,0.532423259,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,4.3,0.636180835,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,5.6,0.778763943,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,6.5,1.039812052,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,8.7,1.594305333,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,10.1,1.60685807,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,11.3,1.793711159,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,11.9,1.882762048,mol/L
Acetic acid,Cyclopentane,CC(=O)O,C1CCCC1,12.5,2.036111122,mol/L
Testosterone propionate,Cyclopentane,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,C1CCCC1,25,-1.094665062,mol/L
Benzoic acid,Ethylene Dichloride,C1=CC=C(C=C1)C(=O)O,C(CCl)Cl,25,-0.043010013,mol/L
Diclofenac,Ethylene Dichloride,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CCl)Cl,25,-1.309219655,mol/L
Ibuprofen,Ethylene Dichloride,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C(CCl)Cl,25,0.056565019,mol/L
Naproxen,Ethylene Dichloride,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,C(CCl)Cl,25,-0.786837022,mol/L
Niflumic acid,Ethylene Dichloride,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,C(CCl)Cl,25,-0.64542918,mol/L
p-Aminobenzoic acid,Ethylene Dichloride,C1=CC(=CC=C1C(=O)O)N,C(CCl)Cl,25,-1.449118727,mol/L
p-Hydroxybenzoic acid,Ethylene Dichloride,C1=CC(=CC=C1C(=O)O)O,C(CCl)Cl,25,-2.874837985,mol/L
Piroxicam,Ethylene Dichloride,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C(CCl)Cl,25,-0.965766767,mol/L
Salicylic acid,Ethylene Dichloride,C1=CC=C(C(=C1)C(=O)O)O,C(CCl)Cl,25,-1.033200835,mol/L
Sodium ibuprofen,Ethylene Dichloride,CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-].[Na+],C(CCl)Cl,25,-3.34339015,mol/L
Sodium benzoate,Ethylene Dichloride,C1=CC=C(C=C1)C(=O)[O-].[Na+],C(CCl)Cl,25,-3.518328102,mol/L
Sodium diclofenac,Ethylene Dichloride,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CCl)Cl,25,-2.429006771,mol/L
Sodium diclofenac,Ethylene Dichloride,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CCl)Cl,25,-2.42914826,mol/L
Sodium p-aminobenzoate,Ethylene Dichloride,C1=CC(=CC=C1C(=O)[O-])N.[Na+],C(CCl)Cl,25,-3.506334262,mol/L
Sodium salicylate,Ethylene Dichloride,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+],C(CCl)Cl,25,-3.178267087,mol/L
Sodium ibuprofen,N-Methyl formamide,CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-].[Na+],CNC=O,25,-1.487328662,mol/L
Sulfadiazine,N-Methyl formamide,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CNC=O,25,-1.103548699,mol/L
Sulfamethoxypyridazine,N-Methyl formamide,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CNC=O,25,0.213149816,mol/L
Benzoic acid,Pyridine,C1=CC=C(C=C1)C(=O)O,C1=CC=NC=C1,25,1.153601285,mol/L
Methyl p-hydroxybenzoate,Pyridine,COC(=O)C1=CC=C(C=C1)O,C1=CC=NC=C1,25,0.774242622,mol/L
p-Hydroxybenzoic acid,Pyridine,C1=CC(=CC=C1C(=O)O)O,C1=CC=NC=C1,25,0.159636006,mol/L
Sulfamethoxypyridazine,Pyridine,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C1=CC=NC=C1,25,-0.529546554,mol/L
Clonazepam,2-Phenylethanol,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,C1=CC=C(C=C1)CCO,25,-1.110122256,mol/L
Griseofulvin,Tricaprylin,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,100,-1.914255737,mol/L
Anhydrous citric acid,Ethylene Glycol,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(CO)O,25,0.697997056,mol/L
Benzoic acid,Ethylene Glycol,C1=CC=C(C=C1)C(=O)O,C(CO)O,25,0.246844646,mol/L
Celecoxib,Ethylene Glycol,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C(CO)O,25,-1.995243647,mol/L
Diclofenac,Ethylene Glycol,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CO)O,25,-1.509435112,mol/L
Ibuprofen,Ethylene Glycol,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C(CO)O,25,-0.45178068,mol/L
Mannitol,Ethylene Glycol,C(C(C(C(C(CO)O)O)O)O)O,C(CO)O,25,-1.339315759,mol/L
Meloxicam,Ethylene Glycol,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,C(CO)O,25,-3.57267459,mol/L
Methyl p-hydroxybenzoate,Ethylene Glycol,COC(=O)C1=CC=C(C=C1)O,C(CO)O,25,-0.037199013,mol/L
Naproxen,Ethylene Glycol,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,C(CO)O,25,-1.152757913,mol/L
Niflumic acid,Ethylene Glycol,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,C(CO)O,25,-1.714693574,mol/L
Nimesulide,Ethylene Glycol,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,C(CO)O,25,-2.781417497,mol/L
p-Aminobenzoic acid,Ethylene Glycol,C1=CC(=CC=C1C(=O)O)N,C(CO)O,25,0.132264968,mol/L
Paracetamol,Ethylene Glycol,CC(=O)NC1=CC=C(C=C1)O,C(CO)O,30,0.032907891,mol/L
Paracetamol,Ethylene Glycol,CC(=O)NC1=CC=C(C=C1)O,C(CO)O,30,-0.030217771,mol/L
Paracetamol,Ethylene Glycol,CC(=O)NC1=CC=C(C=C1)O,C(CO)O,25,0.403021467,mol/L
Phenothiazine,Ethylene Glycol,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,C(CO)O,25,-1.457939642,mol/L
p-Hydroxybenzoic acid,Ethylene Glycol,C1=CC(=CC=C1C(=O)O)O,C(CO)O,25,0.36621744,mol/L
Piroxicam,Ethylene Glycol,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C(CO)O,25,-2.59361449,mol/L
Rofecoxib,Ethylene Glycol,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,C(CO)O,25,-3.397112381,mol/L
Saccharose,Ethylene Glycol,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,C(CO)O,25,-3.785556205,mol/L
Salicylic acid,Ethylene Glycol,C1=CC=C(C(=C1)C(=O)O)O,C(CO)O,25,0.228718604,mol/L
Sodium ibuprofen,Ethylene Glycol,CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-].[Na+],C(CO)O,25,1.275043719,mol/L
Sodium benzoate,Ethylene Glycol,C1=CC=C(C=C1)C(=O)[O-].[Na+],C(CO)O,25,0.201259,mol/L
Sodium diclofenac,Ethylene Glycol,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CO)O,25,-0.152820695,mol/L
Sodium diclofenac,Ethylene Glycol,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],C(CO)O,25,-0.153046298,mol/L
Sodium p-aminobenzoate,Ethylene Glycol,C1=CC(=CC=C1C(=O)[O-])N.[Na+],C(CO)O,25,0.107115796,mol/L
Sodium salicylate,Ethylene Glycol,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+],C(CO)O,25,0.815398547,mol/L
Sulfadiazine,Ethylene Glycol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C(CO)O,25,-2.233700501,mol/L
Sulfamethoxypyridazine,Ethylene Glycol,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C(CO)O,25,-1.042162167,mol/L
Temazepam,Ethylene Glycol,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,C(CO)O,25,-1.354719853,mol/L
p-Phenylphenol,Butyl butyrate,C1=CC=C(C=C1)C2=CC=C(C=C2)O,CCCCOC(=O)CCC,25,-0.207608311,mol/L
4-Aminobenzoic acid,1-Decanol,C1=CC(=CC=C1C(=O)O)N,CCCCCCCCCCO,25,-1.033192668,mol/L
Acetylsalicylic acid,1-Decanol,CC(=O)OC1=CC=CC=C1C(=O)O,CCCCCCCCCCO,25,-0.701659884,mol/L
Butylparaben,1-Decanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,25,0.337100257,mol/L
Butylparaben,1-Decanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,30,0.490375315,mol/L
Butylparaben,1-Decanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,35,0.591925304,mol/L
Butylparaben,1-Decanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,40,0.704015761,mol/L
Ethylparaben,1-Decanol,CCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,25,-0.166593379,mol/L
Ethylparaben,1-Decanol,CCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,30,0.046236151,mol/L
Ethylparaben,1-Decanol,CCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,35,0.095541919,mol/L
Ethylparaben,1-Decanol,CCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,40,0.157220854,mol/L
Ibuprofen,1-Decanol,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCCCCCCCCCO,25,0.161326936,mol/L
Ketoprofen,1-Decanol,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCCCCCCCO,25,-0.323068898,mol/L
Mestanolone,1-Decanol,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCCCCO,25,-1.134433863,mol/L
Methandienone,1-Decanol,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,CCCCCCCCCCO,25,-0.740505,mol/L
Methylparaben,1-Decanol,COC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,25,-0.295860116,mol/L
Methylparaben,1-Decanol,COC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,30,-0.192799155,mol/L
Methylparaben,1-Decanol,COC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,35,-0.113654465,mol/L
Methylparaben,1-Decanol,COC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,40,-0.054459222,mol/L
Methyltestosterone,1-Decanol,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCCCCO,25,-0.701906805,mol/L
Nandrolone,1-Decanol,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,CCCCCCCCCCO,25,-0.852221806,mol/L
Naproxen,1-Decanol,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CCCCCCCCCCO,25,-1.061023015,mol/L
Phenothiazine,1-Decanol,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,CCCCCCCCCCO,25,-0.974103257,mol/L
Propylparaben,1-Decanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,25,0.03409363,mol/L
Propylparaben,1-Decanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,30,0.182532866,mol/L
Propylparaben,1-Decanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,35,0.274378163,mol/L
Propylparaben,1-Decanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCCCCCCCO,40,0.320190869,mol/L
Salicylamide,1-Decanol,C1=CC=C(C(=C1)C(=O)N)O,CCCCCCCCCCO,25,-0.95272976,mol/L
Sulfadiazine,1-Decanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCCCCCCCO,25,-3.411168274,mol/L
Sulfadiazine,1-Decanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCCCCCCCO,25,-3.411084334,mol/L
Sulfadiazine,1-Decanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCCCCCCCO,30,-3.375057165,mol/L
Sulfadiazine,1-Decanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCCCCCCCO,37,-3.303956556,mol/L
Sulfadimethoxine,1-Decanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCCCCCCCO,25,-2.930002793,mol/L
Sulfadimethoxine,1-Decanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCCCCCCCO,30,-2.850478834,mol/L
Sulfadimethoxine,1-Decanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCCCCCCCO,37,-2.752571784,mol/L
Testosterone,1-Decanol,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,CCCCCCCCCCO,25,-0.616321821,mol/L
Xanthene,1-Decanol,C1C2=CC=CC=C2OC3=CC=CC=C31,CCCCCCCCCCO,25,-0.604317551,mol/L
Ethyl p-hydroxybenzoate,1-Propanol,CCOC(=O)C1=CC=C(C=C1)O,CCCO,25,0.438657095,mol/L
Flubiprofen,1-Propanol,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,CCCO,25,-0.020982752,mol/L
Glucose,1-Propanol,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,CCCO,60,-1.844664205,mol/L
Haloperidol,1-Propanol,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,CCCO,25,-1.361148772,mol/L
Ibuprofen,1-Propanol,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCCO,25,0.341946253,mol/L
Ketoprofen,1-Propanol,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCO,25,0.089413875,mol/L
Ketoprofen,1-Propanol,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCO,25,0.091095356,mol/L
Lamivudine (form 2),1-Propanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCO,5,-1.747544421,mol/L
Lamivudine (form 2),1-Propanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCO,15,-1.652758121,mol/L
Lamivudine (form 2),1-Propanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCO,25,-1.502995795,mol/L
Lamivudine (form 2),1-Propanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCO,35,-1.387200435,mol/L
Lamivudine (form 2),1-Propanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCO,45,-1.236476644,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,20,-0.44919863,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,30,-0.428419218,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,40,-0.387679037,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,50,-0.28455272,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,60,-0.200659102,mol/L
Losartan potassium,1-Propanol,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],CCCO,70,-0.155270084,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,13,-1.249628711,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,16,-1.219393413,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,17.95,-1.184811059,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,28.5,-1.060173525,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,31.4,-1.016086037,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,32.5,-1.005680608,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,34,-0.99197446,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,36,-0.964389421,mol/L
Lovastatin,1-Propanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCO,37.4,-0.945683202,mol/L
Luteolin,1-Propanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCO,0,-1.679202449,mol/L
Luteolin,1-Propanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCO,10,-1.567405935,mol/L
Luteolin,1-Propanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCO,25,-1.485553076,mol/L
Luteolin,1-Propanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCO,40,-1.441636663,mol/L
Luteolin,1-Propanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCO,60,-1.366527929,mol/L
Methylparaben,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,25,0.328587336,mol/L
Methylparaben,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,30,0.377663251,mol/L
Methylparaben,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,35,0.465674168,mol/L
Methylparaben,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,40,0.519436075,mol/L
Methyl p-hydroxybenzoate,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,25,0.339441464,mol/L
Methyl p-hydroxybenzoate,1-Propanol,COC(=O)C1=CC=C(C=C1)O,CCCO,25,0.366100679,mol/L
Naproxen,1-Propanol,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CCCO,25,-0.755481852,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,-5,-0.457593305,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,0,-0.417208599,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,5,-0.375324723,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,10,-0.330779843,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,15,-0.290606156,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,20,-0.24256138,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,25,-0.199633652,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,30,-0.153246941,mol/L
Paracetamol,1-Propanol,CC(=O)NC1=CC=C(C=C1)O,CCCO,30,-0.138044198,mol/L
Propyl p-hydroxybenzoate,1-Propanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCO,25,0.535602247,mol/L
Propylparaben,1-Propanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCO,25,0.516706337,mol/L
Propylparaben,1-Propanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCO,30,0.614034159,mol/L
Propylparaben,1-Propanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCO,35,0.698843751,mol/L
Propylparaben,1-Propanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCO,40,0.752094667,mol/L
Ranitidine HCl (form 1),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,21.3,-2.389203183,mol/L
Ranitidine HCl (form 1),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,26.7,-2.235516084,mol/L
Ranitidine HCl (form 1),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,33.2,-2.021920191,mol/L
Ranitidine HCl (form 1),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,38.1,-1.844096592,mol/L
Ranitidine HCl (form 1),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,42.8,-1.74553004,mol/L
Ranitidine HCl (form 2),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,22.4,-2.313676607,mol/L
Ranitidine HCl (form 2),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,25.6,-2.196452074,mol/L
Ranitidine HCl (form 2),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,32.1,-2.01674381,mol/L
Ranitidine HCl (form 2),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,39.2,-1.778138864,mol/L
Ranitidine HCl (form 2),1-Propanol,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl,CCCO,43.5,-1.644233171,mol/L
Rutin,1-Propanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCO,10,-1.699621609,mol/L
Rutin,1-Propanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCO,25,-1.621667521,mol/L
Rutin,1-Propanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCO,40,-1.504250912,mol/L
Rutin,1-Propanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCO,50,-1.460518665,mol/L
Rutin,1-Propanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCO,60,-1.401736261,mol/L
Salicylamide,1-Propanol,C1=CC=C(C(=C1)C(=O)N)O,CCCO,25,-0.341745325,mol/L
Sulfadiazine,1-Propanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCO,25,-3.100512183,mol/L
